recording_id,species,scientific_name,country,location,quality,length_s,date,file_path
113587,Mallard,Anas platyrhynchos,Poland,"Nieporęt (near  Rynia), Legionowo County, Mazowieckie",A,0:19,2012-11-27,data\processed_wav\113587.wav
129047,Northern Pintail,Anas acuta,Poland,"Pomiechówek (near  Stanisławowo), Nowy Dwór Mazowiecki County, Masovian Voivodeship",A,0:16,2013-04-08,data\processed_wav\129047.wav
113186,Northern Pintail,Anas acuta,Poland,Modlin - Estuary of Narew and Wkra Rivers,A,0:27,2011-03-12,data\processed_wav\113186.wav
113164,Northern Pintail,Anas acuta,Poland,Modlin - Estuary of Narew and Wkra Rivers,A,3:02,2011-03-12,data\processed_wav\113164.wav
113162,Northern Pintail,Anas acuta,Poland,"Middle Vistula, Tarchomin, Warsaw",A,0:31,2011-02-13,data\processed_wav\113162.wav
113161,Northern Pintail,Anas acuta,Poland,"Nieporęt, Legionowo County, Mazowieckie",A,0:46,2011-02-13,data\processed_wav\113161.wav
1049855,Eurasian Teal,Anas crecca,Poland,"Gmina Siemień (near  Siemień), Parczew County, Lublin Voivodeship",A,4:33,2025-10-08,data\processed_wav\1049855.wav
640696,Eurasian Teal,Anas crecca,Poland,"powiat grodziski, Mazowieckie",A,0:38,2021-04-05,data\processed_wav\640696.wav
640694,Eurasian Teal,Anas crecca,Poland,"powiat grodziski, Mazowieckie",A,0:14,2021-04-05,data\processed_wav\640694.wav
593821,Eurasian Teal,Anas crecca,Poland,"Gmina Kampinos (near  Kampinos), warszawski zachodni, mazowieckie",A,0:19,2020-04-07,data\processed_wav\593821.wav
520583,Eurasian Teal,Anas crecca,Poland,"Middle Vistula, Tarchomin, Warsaw",A,0:27,2020-01-17,data\processed_wav\520583.wav
190750,Eurasian Teal,Anas crecca,Poland,"Nowy Złaków, Łowicz County, Łódź Voivodeship",A,0:42,2014-04-13,data\processed_wav\190750.wav
190745,Eurasian Teal,Anas crecca,Poland,"Nowy Złaków, Łowicz County, Łódź Voivodeship",A,0:10,2014-04-13,data\processed_wav\190745.wav
128818,Eurasian Teal,Anas crecca,Poland,"Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",A,2:10,2013-04-06,data\processed_wav\128818.wav
113457,Eurasian Teal,Anas crecca,Poland,"Raszyn (near  Falenty), Pruszków County, Mazowieckie",A,2:05,2012-11-25,data\processed_wav\113457.wav
96830,Eurasian Teal,Anas crecca,Poland,"Bronisławka, near Stary Modlin, Poland",A,1:46,2012-03-12,data\processed_wav\96830.wav
982110,Red-crested Pochard,Netta rufina,Poland,"Powiat raciborski, Województwo śląskie",A,0:46,2025-03-21,data\processed_wav\982110.wav
982109,Red-crested Pochard,Netta rufina,Poland,"Powiat raciborski, Województwo śląskie",A,0:23,2025-03-21,data\processed_wav\982109.wav
982105,Red-crested Pochard,Netta rufina,Poland,"Powiat raciborski, Województwo śląskie",A,0:20,2025-03-21,data\processed_wav\982105.wav
928266,Common Pochard,Aythya ferina,Poland,"Gmina Podgórzyn (near  Jelenia Góra), Jelenia Góra, Lower Silesian Voivodeship",A,0:15,2024-08-13,data\processed_wav\928266.wav
777473,Common Pochard,Aythya ferina,Poland,"Podgrodzie, Powiat policki, Zachodniopomorskie",A,0:56,2022-05-06,data\processed_wav\777473.wav
609403,Common Pochard,Aythya ferina,Poland,"Gmina Cyców , łęczyński, Lubelskie",A,0:30,2020-05-01,data\processed_wav\609403.wav
609398,Common Pochard,Aythya ferina,Poland,"Gmina Cyców , łęczyński, Lubelskie",A,4:31,2020-05-01,data\processed_wav\609398.wav
592689,Common Pochard,Aythya ferina,Poland,"Gmina Cyców , łęczyński, Lubelskie",A,1:49,2020-05-01,data\processed_wav\592689.wav
467963,Common Pochard,Aythya ferina,Poland,"Tychy, Tychy, śląskie",A,0:12,2019-04-22,data\processed_wav\467963.wav
184457,Common Pochard,Aythya ferina,Poland,Nadrybie Lake after landslides in the mine called Baltic,A,0:22,2014-06-28,data\processed_wav\184457.wav
102819,Common Pochard,Aythya ferina,Poland,Nadrybie Lake after landslides in the mine called Baltic,A,2:54,2012-04-28,data\processed_wav\102819.wav
102817,Common Pochard,Aythya ferina,Poland,Nadrybie Lake after landslides in the mine called Baltic,A,0:13,2012-04-28,data\processed_wav\102817.wav
102816,Common Pochard,Aythya ferina,Poland,Nadrybie Lake after landslides in the mine called Baltic,A,0:21,2012-04-28,data\processed_wav\102816.wav
220832,Ferruginous Duck,Aythya nyroca,Poland,"Gmina Puchaczów (near  Nadrybie-Wieś), łęczyński, lubelskie",A,0:16,2015-03-21,data\processed_wav\220832.wav
246677,Tufted Duck,Aythya fuligula,Poland,"Gmina Nieporęt (near  Białobrzegi), legionowski, mazowieckie",A,0:45,2015-05-29,data\processed_wav\246677.wav
814983,Long-tailed Duck,Clangula hyemalis,Poland,"Hel, Powiat pucki, Pomorskie",A,0:44,2023-03-19,data\processed_wav\814983.wav
814982,Long-tailed Duck,Clangula hyemalis,Poland,"Hel, Powiat pucki, Pomorskie",A,4:37,2023-03-19,data\processed_wav\814982.wav
814981,Long-tailed Duck,Clangula hyemalis,Poland,"Hel, Powiat pucki, Pomorskie",A,1:50,2023-03-19,data\processed_wav\814981.wav
814980,Long-tailed Duck,Clangula hyemalis,Poland,"Hel, Powiat pucki, Pomorskie",A,0:24,2023-03-19,data\processed_wav\814980.wav
795230,Long-tailed Duck,Clangula hyemalis,Poland,"Hel, Powiat pucki, Pomorskie",A,1:15,2023-03-19,data\processed_wav\795230.wav
522505,Long-tailed Duck,Clangula hyemalis,Poland,Zatoka Gdańska,A,0:10,2020-01-26,data\processed_wav\522505.wav
522503,Long-tailed Duck,Clangula hyemalis,Poland,Zatoka Gdańska,A,0:13,2020-01-26,data\processed_wav\522503.wav
522502,Long-tailed Duck,Clangula hyemalis,Poland,Zatoka Gdańska,A,0:29,2020-01-26,data\processed_wav\522502.wav
202053,Long-tailed Duck,Clangula hyemalis,Poland,Zatoka Gdańska,A,0:48,2014-11-10,data\processed_wav\202053.wav
202050,Long-tailed Duck,Clangula hyemalis,Poland,Zatoka Gdańska,A,0:31,2014-11-10,data\processed_wav\202050.wav
621986,Common Goldeneye,Bucephala clangula,Poland,"Gmina Serock (near  Serock), Powiat legionowski, Mazowieckie",A,1:24,2021-01-29,data\processed_wav\621986.wav
621985,Common Goldeneye,Bucephala clangula,Poland,"Gmina Serock (near  Serock), Powiat legionowski, Mazowieckie",A,1:09,2021-01-29,data\processed_wav\621985.wav
621981,Common Goldeneye,Bucephala clangula,Poland,"Gmina Serock (near  Serock), Powiat legionowski, Mazowieckie",A,0:12,2021-01-29,data\processed_wav\621981.wav
621980,Common Goldeneye,Bucephala clangula,Poland,"Gmina Serock (near  Serock), Powiat legionowski, Mazowieckie",A,0:57,2021-01-29,data\processed_wav\621980.wav
621977,Common Goldeneye,Bucephala clangula,Poland,"Gmina Serock (near  Serock), Powiat legionowski, Mazowieckie",A,0:15,2021-01-29,data\processed_wav\621977.wav
620504,Common Goldeneye,Bucephala clangula,Poland,"Gmina Serock (near  Serock), Powiat legionowski, Mazowieckie",A,0:20,2021-01-29,data\processed_wav\620504.wav
314201,Common Goldeneye,Bucephala clangula,Poland,"Pietkowo, Podlaskie Voivodeship",A,0:23,2016-04-29,data\processed_wav\314201.wav
202285,Common Goldeneye,Bucephala clangula,Poland,Zatoka Gdańska,A,1:24,2014-11-11,data\processed_wav\202285.wav
173918,Common Goldeneye,Bucephala clangula,Poland,"Noteć Forest (near Chlebowo), Wielkopolskie Voivodeship",A,0:10,2014-04-12,data\processed_wav\173918.wav
167403,Common Goldeneye,Bucephala clangula,Poland,"Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",A,3:23,2014-02-12,data\processed_wav\167403.wav
42691,Common Goldeneye,Bucephala clangula,Poland,"Middle Vistula, Tarchomin, Warsaw",A,0:14,2010-01-10,data\processed_wav\42691.wav
618773,Smew,Mergellus albellus,Poland,"Gmina Serock (near  Serock), Powiat legionowski, Mazowieckie",A,0:13,2021-01-30,data\processed_wav\618773.wav
618593,Smew,Mergellus albellus,Poland,"Gmina Serock (near  Serock), Powiat legionowski, Mazowieckie",A,0:14,2021-01-30,data\processed_wav\618593.wav
466526,Smew,Mergellus albellus,Poland,"Gmina Augustów (near  Augustów), augustowski, podlaskie",A,0:12,2019-04-09,data\processed_wav\466526.wav
127438,Smew,Mergellus albellus,Poland,"Warszawa (near  Warsaw), Warszawa, Masovian Voivodeship",A,2:40,2012-12-20,data\processed_wav\127438.wav
606846,Common Merganser,Mergus merganser,Poland,"Gmina Iława (near  Iława), Powiat iławski, Warmińsko-Mazurskie",A,1:29,2020-06-27,data\processed_wav\606846.wav
130819,Common Merganser,Mergus merganser,Poland,"Józefów, Otwock County, Masovian Voivodeship",A,0:28,2012-07-13,data\processed_wav\130819.wav
130818,Common Merganser,Mergus merganser,Poland,"Józefów, Otwock County, Masovian Voivodeship",A,1:50,2013-04-20,data\processed_wav\130818.wav
96430,Common Merganser,Mergus merganser,Poland,Nature reserve  Wkra River,A,1:30,2012-03-07,data\processed_wav\96430.wav
96429,Common Merganser,Mergus merganser,Poland,Nature reserve  Wkra River,A,1:09,2012-03-07,data\processed_wav\96429.wav
94637,Common Merganser,Mergus merganser,Poland,Jeziorko Wilanowskie,A,1:25,2012-02-12,data\processed_wav\94637.wav
94636,Common Merganser,Mergus merganser,Poland,Jeziorko Wilanowskie,A,0:43,2012-02-12,data\processed_wav\94636.wav
94635,Common Merganser,Mergus merganser,Poland,Jeziorko Wilanowskie,A,0:10,2012-02-12,data\processed_wav\94635.wav
41152,Common Merganser,Mergus merganser,Poland,Middle Vistula River near Warsaw ,A,0:12,2009-11-29,data\processed_wav\41152.wav
972684,Hazel Grouse,Tetrastes bonasia,Poland,"Powiat włodawski, Lubelskie",A,1:35,2025-01-20,data\processed_wav\972684.wav
777135,Hazel Grouse,Tetrastes bonasia,Poland,"Gmina Augustów (near  Augustów), Augustów County, Podlaskie Voivodeship",A,4:53,2022-09-15,data\processed_wav\777135.wav
716934,Hazel Grouse,Tetrastes bonasia,Poland,"Gmina Augustów (near  Augustów), Augustów County, Podlaskie Voivodeship",A,2:10,2022-04-14,data\processed_wav\716934.wav
687909,Hazel Grouse,Tetrastes bonasia,Poland,"Lutowiska, Bieszczady County, Podkarpackie Voivodeship",A,0:39,2020-03-18,data\processed_wav\687909.wav
403456,Hazel Grouse,Tetrastes bonasia,Poland,"Gmina Dębowa Kłoda (near  Siedliki), parczewski, lubelskie",A,1:55,2018-02-24,data\processed_wav\403456.wav
402648,Hazel Grouse,Tetrastes bonasia,Poland,"Gmina Płaska (near  Gruszki), augustowski, podlaskie",A,2:48,2018-02-11,data\processed_wav\402648.wav
402646,Hazel Grouse,Tetrastes bonasia,Poland,"Gmina Płaska (near  Gruszki), augustowski, podlaskie",A,5:16,2018-02-11,data\processed_wav\402646.wav
402378,Hazel Grouse,Tetrastes bonasia,Poland,"Gmina Sejny, sejneński, podlaskie",A,0:21,2018-02-10,data\processed_wav\402378.wav
400721,Hazel Grouse,Tetrastes bonasia,Poland,"Gmina Dubeninki, gołdapski, warmińsko-mazurskie",A,0:52,2018-01-26,data\processed_wav\400721.wav
326164,Hazel Grouse,Tetrastes bonasia,Poland,Białowieża Forest,A,0:37,2016-04-25,data\processed_wav\326164.wav
304910,Hazel Grouse,Tetrastes bonasia,Poland,"Gmina Stary Brus (near  Kołacze), włodawski, lubelskie",A,4:00,2016-02-27,data\processed_wav\304910.wav
234500,Hazel Grouse,Tetrastes bonasia,Poland,"Gmina Stary Brus (near  Kołacze), włodawski, lubelskie",A,1:58,2015-04-06,data\processed_wav\234500.wav
125104,Hazel Grouse,Tetrastes bonasia,Poland,Okolice Tarnawy Niżnej - Fedkowski,A,0:35,2011-04-02,data\processed_wav\125104.wav
123286,Hazel Grouse,Tetrastes bonasia,Poland,"Kruklanki (near  Sołtmany), Gołdap County, Warminsko-Mazurskie",A,0:52,2013-03-01,data\processed_wav\123286.wav
123282,Hazel Grouse,Tetrastes bonasia,Poland,"Kruklanki (near  Sołtmany), Gołdap County, Warminsko-Mazurskie",A,5:50,2013-03-01,data\processed_wav\123282.wav
75165,Hazel Grouse,Tetrastes bonasia,Poland,Okolice Tarnawy Niżnej - Fedkowski,A,3:10,2011-04-02,data\processed_wav\75165.wav
41193,Hazel Grouse,Tetrastes bonasia,Poland,Białowieża Forest,A,0:13,2009-12-05,data\processed_wav\41193.wav
883753,Western Capercaillie,Tetrao urogallus,Poland,"Gmina Giby (near  Głęboki Bród), sejneński, Podlaskie",A,0:47,2023-12-15,data\processed_wav\883753.wav
877539,Western Capercaillie,Tetrao urogallus,Poland,"Gmina Giby (near  Głęboki Bród), sejneński, Podlaskie",A,1:26,2024-02-22,data\processed_wav\877539.wav
845610,Western Capercaillie,Tetrao urogallus,Poland,"Gmina Augustów (near  Augustów), Augustów County, Podlaskie Voivodeship",A,1:15,2022-03-13,data\processed_wav\845610.wav
783770,Western Capercaillie,Tetrao urogallus,Poland,"Gmina Augustów (near  Augustów), Augustów County, Podlaskie Voivodeship",A,6:27,2023-02-27,data\processed_wav\783770.wav
783769,Western Capercaillie,Tetrao urogallus,Poland,"Gmina Augustów (near  Augustów), Augustów County, Podlaskie Voivodeship",A,2:00,2023-02-24,data\processed_wav\783769.wav
708346,Western Capercaillie,Tetrao urogallus,Poland,"Gmina Augustów (near  Augustów), augustowski, podlaskie",A,0:29,2022-03-13,data\processed_wav\708346.wav
708337,Western Capercaillie,Tetrao urogallus,Poland,"Gmina Augustów (near  Augustów), augustowski, podlaskie",A,5:43,2022-03-13,data\processed_wav\708337.wav
708331,Western Capercaillie,Tetrao urogallus,Poland,"Gmina Augustów (near  Augustów), augustowski, podlaskie",A,2:10,2022-03-13,data\processed_wav\708331.wav
708329,Western Capercaillie,Tetrao urogallus,Poland,"Gmina Augustów (near  Augustów), augustowski, podlaskie",A,0:19,2022-03-12,data\processed_wav\708329.wav
646094,Western Capercaillie,Tetrao urogallus,Poland,"Gmina Augustów (near  Augustów), augustowski, podlaskie",A,2:41,2021-04-04,data\processed_wav\646094.wav
645611,Western Capercaillie,Tetrao urogallus,Poland,"Gmina Augustów (near  Augustów), augustowski, podlaskie",A,0:22,2021-05-03,data\processed_wav\645611.wav
645507,Western Capercaillie,Tetrao urogallus,Poland,"Gmina Augustów (near  Augustów), augustowski, podlaskie",A,0:50,2021-05-03,data\processed_wav\645507.wav
410150,Western Capercaillie,Tetrao urogallus,Poland,"Gmina Augustów (near  Augustów), augustowski, podlaskie",A,0:13,2018-04-09,data\processed_wav\410150.wav
722738,Black Grouse,Lyrurus tetrix,Poland,Tatry,A,0:14,2021-10-17,data\processed_wav\722738.wav
637684,Black Grouse,Lyrurus tetrix,Poland,"Ostrołęka County, Masovian Voivodeship",A,0:29,2020-04-10,data\processed_wav\637684.wav
549055,Black Grouse,Lyrurus tetrix,Poland,"Ostrołęka County, Masovian Voivodeship",A,3:20,2020-04-21,data\processed_wav\549055.wav
972389,Grey Partridge,Perdix perdix,Poland,"Hajnówka (near  Nowokornino), Hajnówka County, Podlaskie Voivodeship",A,0:32,2025-01-26,data\processed_wav\972389.wav
972386,Grey Partridge,Perdix perdix,Poland,"Hajnówka (near  Nowoberezowo), Hajnówka County, Podlaskie Voivodeship",A,0:17,2025-01-26,data\processed_wav\972386.wav
557288,Grey Partridge,Perdix perdix,Poland,Biebrza and Narew Valley,A,0:10,2020-05-10,data\processed_wav\557288.wav
555940,Grey Partridge,Perdix perdix,Poland,Biebrza and Narew Valley,A,0:25,2020-05-09,data\processed_wav\555940.wav
555238,Grey Partridge,Perdix perdix,Poland,"Powiat łowicki, województwo łódzkie",A,0:28,2020-05-07,data\processed_wav\555238.wav
476613,Grey Partridge,Perdix perdix,Poland,"Powiat łowicki, województwo łódzkie",A,1:00,2019-05-23,data\processed_wav\476613.wav
476611,Grey Partridge,Perdix perdix,Poland,"Powiat łowicki, województwo łódzkie",A,0:32,2019-05-23,data\processed_wav\476611.wav
476608,Grey Partridge,Perdix perdix,Poland,"Powiat łowicki, województwo łódzkie",A,0:11,2019-05-23,data\processed_wav\476608.wav
476607,Grey Partridge,Perdix perdix,Poland,"Powiat łowicki, województwo łódzkie",A,0:10,2019-05-23,data\processed_wav\476607.wav
476601,Grey Partridge,Perdix perdix,Poland,"Powiat łowicki, województwo łódzkie",A,0:17,2019-05-23,data\processed_wav\476601.wav
417873,Grey Partridge,Perdix perdix,Poland,"Gmina Piątek (near  Sypin), łęczycki, województwo łódzkie",A,2:22,2018-05-20,data\processed_wav\417873.wav
247485,Grey Partridge,Perdix perdix,Poland,"Kamionka, Podlaskie Voivodeship",A,0:15,2015-06-01,data\processed_wav\247485.wav
150574,Grey Partridge,Perdix perdix,Poland,"Gmina Abramów (near  Dębiny), Lubartów County, Lublin Voivodeship",A,0:21,2012-07-04,data\processed_wav\150574.wav
127303,Grey Partridge,Perdix perdix,Poland,"Domaniewice, Łowicz County, Lodzkie",A,0:18,2013-03-23,data\processed_wav\127303.wav
96929,Grey Partridge,Perdix perdix,Poland,Piaskowice Parcele,A,0:11,2012-03-17,data\processed_wav\96929.wav
43963,Grey Partridge,Perdix perdix,Poland,Krowie Bagno,A,1:21,2010-02-06,data\processed_wav\43963.wav
738315,Common Pheasant,Phasianus colchicus,Poland,"Gmina Jeziorzany (near  Blizocin), Lubartów County, Lublin Voivodeship",A,0:16,2022-04-22,data\processed_wav\738315.wav
670886,Common Pheasant,Phasianus colchicus,Poland,"Gmina Baranów (near  Baranów), powiat grodziski, Mazowieckie",A,0:26,2021-08-27,data\processed_wav\670886.wav
213919,Common Pheasant,Phasianus colchicus,Poland,"Wytyczno, włodawski, lubelskie",A,0:44,2014-02-09,data\processed_wav\213919.wav
121326,Common Pheasant,Phasianus colchicus,Poland,"Kępa Tarchomińska, Warsaw, Poland",A,4:12,2013-02-08,data\processed_wav\121326.wav
121325,Common Pheasant,Phasianus colchicus,Poland,"Cyców (near  Sewerynów), Łęczna County, Lublin Voivodeship",A,0:12,2009-10-11,data\processed_wav\121325.wav
104186,Common Pheasant,Phasianus colchicus,Poland,"Vistula Road, Stub City, Poland (Ulica Wiślana, Karczew nad Wisłą)",A,3:00,2012-06-21,data\processed_wav\104186.wav
648923,Red Junglefowl,Gallus gallus,Poland,"Gmina Cyców , łęczyński, Lubelskie",A,1:27,2021-05-15,data\processed_wav\648923.wav
809091,Common Quail,Coturnix coturnix,Poland,"Karłów, Stolowe Mts. National Park, Lower Silesia, Poland",A,0:22,2023-06-13,data\processed_wav\809091.wav
661712,Common Quail,Coturnix coturnix,Poland,"Lawki Swamp, Biebrza NP, Gm. Trzcianne, moniecki, podlaskie",A,0:37,2020-06-16,data\processed_wav\661712.wav
252505,Common Quail,Coturnix coturnix,Poland,"Gmina Kozłowo (near  Krokowo), nidzicki, warmińsko-mazurskie",A,0:29,2015-06-12,data\processed_wav\252505.wav
252042,Common Quail,Coturnix coturnix,Poland,"Kuchmy, Podlaskie Voivodeship",A,0:25,2015-06-09,data\processed_wav\252042.wav
136179,Common Quail,Coturnix coturnix,Poland,"Lutowiska, Bieszczady County, Podkarpackie Voivodeship",A,5:28,2013-06-01,data\processed_wav\136179.wav
105176,Common Quail,Coturnix coturnix,Poland,"Bronisławka, near Stary Modlin, Poland",A,1:44,2012-07-01,data\processed_wav\105176.wav
103219,Common Quail,Coturnix coturnix,Poland,"Sielce, Poland",A,2:14,2012-06-04,data\processed_wav\103219.wav
102746,Common Quail,Coturnix coturnix,Poland,Valleys village (wieś Kotliny),A,1:28,2012-05-22,data\processed_wav\102746.wav
100988,Common Quail,Coturnix coturnix,Poland,"Sielce, Poland",A,2:14,2012-05-10,data\processed_wav\100988.wav
957129,European Nightjar,Caprimulgus europaeus,Poland,"Gmina Augustów (near  Augustów), Augustów County, Podlaskie Voivodeship",A,1:26,2022-05-11,data\processed_wav\957129.wav
957127,European Nightjar,Caprimulgus europaeus,Poland,"Gmina Augustów (near  Augustów), Augustów County, Podlaskie Voivodeship",A,1:40,2022-05-11,data\processed_wav\957127.wav
915628,European Nightjar,Caprimulgus europaeus,Poland,"Gmina Nędza (near  Kuźnia Raciborska), Racibórz County, Silesian Voivodeship",A,0:26,2024-06-23,data\processed_wav\915628.wav
872578,European Nightjar,Caprimulgus europaeus,Poland,"Chojnice (near  Jasnowo), Chojnice County, Pomeranian Voivodeship",A,0:35,2023-05-30,data\processed_wav\872578.wav
743098,European Nightjar,Caprimulgus europaeus,Poland,"Sobibór Forest, Włodawa, włodawski, lubelskie",A,2:19,2022-05-30,data\processed_wav\743098.wav
729825,European Nightjar,Caprimulgus europaeus,Poland,"Nowa Dęba, tarnobrzeski, Podkarpackie",A,0:18,2022-06-06,data\processed_wav\729825.wav
729749,European Nightjar,Caprimulgus europaeus,Poland,"Nowa Dęba, tarnobrzeski, Podkarpackie",A,2:29,2022-06-06,data\processed_wav\729749.wav
728711,European Nightjar,Caprimulgus europaeus,Poland,"Gmina Płaska (near  Płaska), Powiat augustowski, Podlaskie",A,0:43,2022-06-01,data\processed_wav\728711.wav
655352,European Nightjar,Caprimulgus europaeus,Poland,"Gmina Kadzidło (near  Karaska), ostrołęcki, Mazowieckie",A,1:28,2021-06-07,data\processed_wav\655352.wav
